flare_id,GOES_class,stix_start_UTC,stix_end_UTC,mwa_start_UTC,mwa_end_UTC,flare_duration_sec,overlap_percentage,projectids,obs_ids
2501110311,C1.4,2025-01-11 03:08:45.517000+00:00,2025-01-11 03:47:45.522000+00:00,2025-01-11 03:08:45.517000+00:00,2025-01-11 03:47:45.522000+00:00,2340,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1420600456, 1420601064, 1420601416, 1420601664, 1420602264]"
2409200347,C1.3,2024-09-20 02:59:29.405000+00:00,2024-09-20 04:17:17.413000+00:00,2024-09-20 02:59:29.405000+00:00,2024-09-20 04:17:17.413000+00:00,4668,8,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1410836416, 1410836536, 1410837272, 1410838120, 1410838216, 1410838976, 1410839800, 1410840016, 1410840856]"
2409220326,C1.3,2024-09-22 03:22:09.427000+00:00,2024-09-22 03:48:09.430000+00:00,2024-09-22 03:22:09.427000+00:00,2024-09-22 03:48:09.430000+00:00,1560,8,"['G0002', 'G0002', 'G0002']","[1411010768, 1411011016, 1411011456]"
2409230431,,2024-09-23 04:27:05.795000+00:00,2024-09-23 04:48:33.797000+00:00,2024-09-23 04:27:05.795000+00:00,2024-09-23 04:48:33.797000+00:00,1288,8,"['G0002', 'G0002', 'G0002']","[1411101040, 1411101256, 1411102120]"
2407140325,M2.8,2024-07-14 03:07:40.249000+00:00,2024-07-14 03:41:36.253000+00:00,2024-07-14 03:07:40.249000+00:00,2024-07-14 03:41:36.253000+00:00,2036,7,"['G0002', 'G0002', 'G0002', 'G0002']","[1404962160, 1404962768, 1404963016, 1404963368]"
2409090507,M1.9,2024-09-09 04:43:08.854000+00:00,2024-09-09 06:12:56.862000+00:00,2024-09-09 04:43:08.854000+00:00,2024-09-09 06:12:56.862000+00:00,5388,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1409892584, 1409893184, 1409893216, 1409893792, 1409895008, 1409895016, 1409895608, 1409896208, 1409896816, 1409896936]"
2405220254,M1.5,2024-05-22 02:46:24.548000+00:00,2024-05-22 03:12:00.550000+00:00,2024-05-22 02:46:24.548000+00:00,2024-05-22 03:12:00.550000+00:00,1536,7,['G0002'],[1400382016]
2408080356,M1.3,2024-08-08 03:35:43.676000+00:00,2024-08-08 04:39:07.682000+00:00,2024-08-08 03:35:43.676000+00:00,2024-08-08 04:39:07.682000+00:00,3804,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1407124096, 1407124696, 1407124816, 1407125656, 1407126256, 1407126616, 1407126856]"
2408060250,M1.2,2024-08-06 02:34:39.854000+00:00,2024-08-06 03:05:03.857000+00:00,2024-08-06 02:34:39.854000+00:00,2024-08-06 03:05:03.857000+00:00,1824,7,"['G0002', 'G0002', 'G0002']","[1406947712, 1406948312, 1406948416]"
2409090325,M1.1,2024-09-09 03:10:36.842000+00:00,2024-09-09 04:11:16.849000+00:00,2024-09-09 03:10:36.842000+00:00,2024-09-09 04:11:16.849000+00:00,3640,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1409886776, 1409887456, 1409887840, 1409888056, 1409888656, 1409889280, 1409889616, 1409889880]"
2408220514,C8.4,2024-08-22 05:07:15.699000+00:00,2024-08-22 06:17:07.707000+00:00,2024-08-22 05:07:15.699000+00:00,2024-08-22 06:17:07.707000+00:00,4192,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1408338808, 1408339408, 1408339816, 1408340008, 1408340616, 1408341216, 1408341616, 1408341816, 1408342424]"
2408260514,C8.0,2024-08-26 04:51:12.128000+00:00,2024-08-26 05:50:40.135000+00:00,2024-08-26 04:51:12.128000+00:00,2024-08-26 05:50:40.135000+00:00,3568,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1408683472, 1408683616, 1408684664, 1408685264, 1408685416, 1408685864, 1408686472]"
2408080542,C7.8,2024-08-08 05:16:55.693000+00:00,2024-08-08 05:45:51.690000+00:00,2024-08-08 05:16:55.693000+00:00,2024-08-08 05:45:51.690000+00:00,1735,7,"['G0002', 'G0002']","[1407130200, 1407130216]"
2406150501,C6.6,2024-06-15 04:39:48.327000+00:00,2024-06-15 05:36:24.333000+00:00,2024-06-15 04:39:48.327000+00:00,2024-06-15 05:36:24.333000+00:00,3396,7,"['G0002', 'G0002']","[1402462816, 1402464616]"
2408100506,C6.4,2024-08-10 05:02:47.800000+00:00,2024-08-10 05:32:31.703000+00:00,2024-08-10 05:02:47.800000+00:00,2024-08-10 05:32:31.703000+00:00,1783,7,"['G0002', 'G0002', 'G0002']","[1407301936, 1407303008, 1407303016]"
2407170301,C6.0,2024-07-17 02:45:08.513000+00:00,2024-07-17 03:16:04.567000+00:00,2024-07-17 02:45:08.513000+00:00,2024-07-17 03:16:04.567000+00:00,1856,7,"['G0002', 'G0002', 'G0002']","[1405219944, 1405220416, 1405220552]"
2405160633,C5.1,2024-05-16 06:12:23.935000+00:00,2024-05-16 07:16:59.937000+00:00,2024-05-16 06:12:23.935000+00:00,2024-05-16 07:16:59.937000+00:00,3876,7,['G0002'],[1399876216]
2409010405,C5.1,2024-09-01 03:45:20.572000+00:00,2024-09-01 05:00:52.580000+00:00,2024-09-01 03:45:20.572000+00:00,2024-09-01 05:00:52.580000+00:00,4532,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1409197944, 1409198416, 1409198544, 1409199256, 1409199856, 1409200216, 1409200456, 1409201064, 1409201664, 1409202016]"
2409030411,C5.0,2024-09-03 03:32:32.590000+00:00,2024-09-03 04:33:44.496000+00:00,2024-09-03 03:32:32.590000+00:00,2024-09-03 04:33:44.496000+00:00,3671,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1409369976, 1409370576, 1409371184, 1409371216, 1409372056, 1409372656, 1409373016]"
2407140523,C4.9,2024-07-14 05:16:52.262000+00:00,2024-07-14 05:47:16.266000+00:00,2024-07-14 05:16:52.262000+00:00,2024-07-14 05:47:16.266000+00:00,1824,7,"['G0002', 'G0002', 'G0002', 'G0002']","[1404969752, 1404970216, 1404970352, 1404970960]"
2408310355,C4.6,2024-08-31 03:50:08.414000+00:00,2024-08-31 04:31:56.419000+00:00,2024-08-31 03:50:08.414000+00:00,2024-08-31 04:31:56.419000+00:00,2508,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1409111560, 1409112056, 1409112160, 1409112856, 1409113480, 1409113856]"
2407070318,C4.4,2024-07-07 02:49:08.448000+00:00,2024-07-07 03:51:08.454000+00:00,2024-07-07 02:49:08.448000+00:00,2024-07-07 03:51:08.454000+00:00,3720,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1404356280, 1404356416, 1404356880, 1404357488, 1404358088, 1404358216, 1404358688, 1404359288]"
2405280510,C4.3,2024-05-28 04:52:20.408000+00:00,2024-05-28 06:16:20.417000+00:00,2024-05-28 04:52:20.408000+00:00,2024-05-28 06:16:20.417000+00:00,5040,7,"['G0002', 'G0002', 'G0002']","[1400907616, 1400909416, 1400911216]"
2407310405,C4.2,2024-07-31 03:54:55.518000+00:00,2024-07-31 04:26:51.521000+00:00,2024-07-31 03:54:55.518000+00:00,2024-07-31 04:26:51.521000+00:00,1916,7,"['G0002', 'G0002', 'G0002', 'G0002']","[1406433608, 1406433616, 1406434208, 1406434808]"
2409010246,C4.2,2024-09-01 02:44:44.565000+00:00,2024-09-01 03:15:56.568000+00:00,2024-09-01 02:44:44.565000+00:00,2024-09-01 03:15:56.568000+00:00,1872,7,"['G0002', 'G0002', 'G0002']","[1409194816, 1409194936, 1409195536]"
2407290428,C4.1,2024-07-29 04:26:45.207000+00:00,2024-07-29 04:57:13.210000+00:00,2024-07-29 04:26:45.207000+00:00,2024-07-29 04:57:13.210000+00:00,1828,7,"['G0002', 'G0002', 'G0002', 'G0002']","[1406262616, 1406262776, 1406263376, 1406264248]"
2405170245,C3.9,2024-05-17 02:38:48.063000+00:00,2024-05-17 03:01:47.966000+00:00,2024-05-17 02:38:48.063000+00:00,2024-05-17 03:01:47.966000+00:00,1379,7,['G0002'],[1399950016]
2408060404,C3.9,2024-08-06 03:38:55.761000+00:00,2024-08-06 04:42:11.768000+00:00,2024-08-06 03:38:55.761000+00:00,2024-08-06 04:42:11.768000+00:00,3796,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1406951024, 1406951624, 1406952016, 1406952224, 1406952856, 1406953456, 1406953816, 1406954056]"
2407200416,C3.8,2024-07-20 04:14:00.893000+00:00,2024-07-20 05:14:52.899000+00:00,2024-07-20 04:14:00.893000+00:00,2024-07-20 05:14:52.899000+00:00,3652,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1405484312, 1405484920, 1405485016, 1405485752, 1405486352, 1405486816, 1405486952, 1405487560]"
2408180603,C3.7,2024-08-18 05:56:35.272000+00:00,2024-08-18 06:27:51.275000+00:00,2024-08-18 05:56:35.272000+00:00,2024-08-18 06:27:51.275000+00:00,1876,7,"['G0002', 'G0002', 'G0002', 'G0002']","[1407996016, 1407996152, 1407996760, 1407997360]"
2407090217,C3.5,2024-07-09 01:59:00.055000+00:00,2024-07-09 02:55:12.061000+00:00,2024-07-09 01:59:00.055000+00:00,2024-07-09 02:55:12.061000+00:00,3372,7,"['G0002', 'G0002']","[1404525616, 1404527416]"
2407160516,C3.5,2024-07-16 05:14:20.373000+00:00,2024-07-16 05:31:04.375000+00:00,2024-07-16 05:14:20.373000+00:00,2024-07-16 05:31:04.375000+00:00,1004,7,"['G0002', 'G0002']","[1405142552, 1405143016]"
2406160429,C3.4,2024-06-16 04:22:24.382000+00:00,2024-06-16 05:31:04.389000+00:00,2024-06-16 04:22:24.382000+00:00,2024-06-16 05:31:04.389000+00:00,4120,7,"['G0002', 'G0002', 'G0002']","[1402547416, 1402549216, 1402551016]"
2406190559,C3.3,2024-06-19 05:44:20.161000+00:00,2024-06-19 06:09:24.164000+00:00,2024-06-19 05:44:20.161000+00:00,2024-06-19 06:09:24.164000+00:00,1504,7,['G0002'],[1402812016]
2408250224,C3.3,2024-08-25 02:11:51.453000+00:00,2024-08-25 02:44:43.456000+00:00,2024-08-25 02:11:51.453000+00:00,2024-08-25 02:44:43.456000+00:00,1972,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1408587192, 1408587792, 1408588216, 1408588392, 1408589000]"
2408300408,C3.3,2024-08-30 03:57:24.356000+00:00,2024-08-30 04:25:44.359000+00:00,2024-08-30 03:57:24.356000+00:00,2024-08-30 04:25:44.359000+00:00,1700,7,"['G0002', 'G0002', 'G0002']","[1409025616, 1409026456, 1409027056]"
2405240457,C3.0,2024-05-24 04:41:56.573000+00:00,2024-05-24 05:09:20.576000+00:00,2024-05-24 04:41:56.573000+00:00,2024-05-24 05:09:20.576000+00:00,1644,7,['G0002'],[1400562016]
2407210453,C3.0,2024-07-21 04:47:21.053000+00:00,2024-07-21 05:30:29.058000+00:00,2024-07-21 04:47:21.053000+00:00,2024-07-21 05:30:29.058000+00:00,2588,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1405572472, 1405573216, 1405573336, 1405573936, 1405574536, 1405575016]"
2407230648,C2.8,2024-07-23 06:27:29.177000+00:00,2024-07-23 07:00:01.180000+00:00,2024-07-23 06:27:29.177000+00:00,2024-07-23 07:00:01.180000+00:00,1952,7,"['G0002', 'G0002', 'G0002', 'G0002']","[1405751416, 1405751768, 1405752368, 1405752976]"
2405180438,C2.6,2024-05-18 04:34:24.133000+00:00,2024-05-18 04:41:04.133000+00:00,2024-05-18 04:34:24.133000+00:00,2024-05-18 04:41:04.133000+00:00,400,7,['G0002'],[1400041816]
2407190216,C2.5,2024-07-19 01:54:12.821000+00:00,2024-07-19 02:59:32.828000+00:00,2024-07-19 01:54:12.821000+00:00,2024-07-19 02:59:32.828000+00:00,3920,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1405389616, 1405389736, 1405390336, 1405390936, 1405391416, 1405391544, 1405392144, 1405392744]"
2407210552,C2.5,2024-07-21 05:52:09.060000+00:00,2024-07-21 05:53:13.060000+00:00,2024-07-21 05:52:09.060000+00:00,2024-07-21 05:53:13.060000+00:00,64,7,['G0002'],[1405576344]
2408270231,C2.5,2024-08-27 02:24:32.070000+00:00,2024-08-27 02:54:08.074000+00:00,2024-08-27 02:24:32.070000+00:00,2024-08-27 02:54:08.074000+00:00,1776,7,"['G0002', 'G0002', 'G0002', 'G0002']","[1408761016, 1408761152, 1408761840, 1408762464]"
2406120558,C2.4,2024-06-12 05:26:56.162000+00:00,2024-06-12 06:20:20.168000+00:00,2024-06-12 05:26:56.162000+00:00,2024-06-12 06:20:20.168000+00:00,3204,7,"['G0002', 'G0002']","[1402205416, 1402207216]"
2406170515,C2.4,2024-06-17 04:29:20.539000+00:00,2024-06-17 05:21:08.545000+00:00,2024-06-17 04:29:20.539000+00:00,2024-06-17 05:21:08.545000+00:00,3108,7,"['G0002', 'G0002']","[1402633816, 1402635616]"
2407060308,C2.2,2024-07-06 03:02:56.392000+00:00,2024-07-06 03:37:00.393000+00:00,2024-07-06 03:02:56.392000+00:00,2024-07-06 03:37:00.393000+00:00,2044,7,"['G0002', 'G0002', 'G0002', 'G0002']","[1404270744, 1404271344, 1404271816, 1404271944]"
2405220152,C2.1,2024-05-22 01:46:08.541000+00:00,2024-05-22 02:38:20.547000+00:00,2024-05-22 01:46:08.541000+00:00,2024-05-22 02:38:20.547000+00:00,3132,7,"['G0002', 'G0002']","[1400378416, 1400380216]"
2407250458,C2.1,2024-07-25 04:50:48.880000+00:00,2024-07-25 06:00:08.887000+00:00,2024-07-25 04:50:48.880000+00:00,2024-07-25 06:00:08.887000+00:00,4160,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1405918528, 1405918816, 1405919128, 1405919728, 1405920360, 1405920616, 1405920960, 1405921560, 1405922168, 1405922416]"
2409150303,C2.1,2024-09-15 02:40:20.793000+00:00,2024-09-15 03:11:36.797000+00:00,2024-09-15 02:40:20.793000+00:00,2024-09-15 03:11:36.797000+00:00,1876,7,"['G0002', 'G0002', 'G0002']","[1410403352, 1410404416, 1410404536]"
2406140222,C2.0,2024-06-14 02:14:44.255000+00:00,2024-06-14 02:42:12.258000+00:00,2024-06-14 02:14:44.255000+00:00,2024-06-14 02:42:12.258000+00:00,1648,7,['G0002'],[1402367416]
2409160511,C2.0,2024-09-16 05:09:00.969000+00:00,2024-09-16 05:39:24.972000+00:00,2024-09-16 05:09:00.969000+00:00,2024-09-16 05:39:24.972000+00:00,1824,7,"['G0002', 'G0002', 'G0002', 'G0002']","[1410498752, 1410499352, 1410499816, 1410499952]"
2412030131,C1.6,2024-12-03 01:18:36.045000+00:00,2024-12-03 02:06:48.050000+00:00,2024-12-03 01:18:36.045000+00:00,2024-12-03 02:06:48.050000+00:00,2892,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1417224256, 1417225216, 1417225816, 1417226416, 1417226592]"
2409220459,C1.5,2024-09-22 04:23:17.434000+00:00,2024-09-22 05:52:13.444000+00:00,2024-09-22 04:23:17.434000+00:00,2024-09-22 05:52:13.444000+00:00,5336,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1411014256, 1411014616, 1411014856, 1411015464, 1411016168, 1411016416, 1411016856, 1411018024, 1411018216, 1411018880]"
2410170414,C1.5,2024-10-17 04:13:16.192000+00:00,2024-10-17 04:15:08.193000+00:00,2024-10-17 04:13:16.192000+00:00,2024-10-17 04:15:08.193000+00:00,112,7,['G0002'],[1413173656]
2409190321,C1.3,2024-09-19 03:15:21.346000+00:00,2024-09-19 03:49:01.350000+00:00,2024-09-19 03:15:21.346000+00:00,2024-09-19 03:49:01.350000+00:00,2020,7,"['G0002', 'G0002', 'G0002', 'G0002']","[1410751336, 1410751816, 1410751944, 1410752544]"
2409210337,C1.2,2024-09-21 03:33:57.269000+00:00,2024-09-21 04:41:25.276000+00:00,2024-09-21 03:33:57.269000+00:00,2024-09-21 04:41:25.276000+00:00,4048,7,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1410925096, 1410925696, 1410926304, 1410926416, 1410927256, 1410927944, 1410928216, 1410928824]"
2409210248,C1.1,2024-09-21 02:38:37.263000+00:00,2024-09-21 03:02:53.265000+00:00,2024-09-21 02:38:37.263000+00:00,2024-09-21 03:02:53.265000+00:00,1456,7,"['G0002', 'G0002', 'G0002']","[1410922240, 1410922840, 1410922936]"
2409200604,C1.0,2024-09-20 05:48:01.423000+00:00,2024-09-20 06:20:25.427000+00:00,2024-09-20 05:48:01.423000+00:00,2024-09-20 06:20:25.427000+00:00,1944,7,"['G0002', 'G0002', 'G0002', 'G0002']","[1410846720, 1410847216, 1410847336, 1410847976]"
2209260220,B7.7,2022-09-26 02:19:02.192000+00:00,2022-09-26 02:22:26.192000+00:00,2022-09-26 02:19:02.192000+00:00,2022-09-26 02:22:26.192000+00:00,204,7,['G0002'],[1348193680]
2309150120,,2023-09-15 00:37:12.422000+00:00,2023-09-15 01:34:32.428000+00:00,2023-09-15 00:37:12.422000+00:00,2023-09-15 01:34:32.428000+00:00,3440,7,['G0002'],[1378776616]
2407140412,M3.1,2024-07-14 04:01:04.255000+00:00,2024-07-14 04:22:28.257000+00:00,2024-07-14 04:01:04.255000+00:00,2024-07-14 04:22:28.257000+00:00,1284,6,"['G0002', 'G0002', 'G0002', 'G0002']","[1404964816, 1404964936, 1404965536, 1404966136]"
2408030455,M1.5,2024-08-03 04:40:27.696000+00:00,2024-08-03 05:15:15.699000+00:00,2024-08-03 04:40:27.696000+00:00,2024-08-03 05:15:15.699000+00:00,2088,6,"['G0002', 'G0002', 'G0002', 'G0002']","[1406695464, 1406696360, 1406696416, 1406696960]"
2408040144,M1.5,2024-08-04 01:40:39.633000+00:00,2024-08-04 02:21:11.638000+00:00,2024-08-04 01:40:39.633000+00:00,2024-08-04 02:21:11.638000+00:00,2432,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1406771040, 1406771640, 1406772016, 1406772248, 1406772848]"
2409040236,M1.5,2024-09-04 02:08:52.439000+00:00,2024-09-04 03:00:56.445000+00:00,2024-09-04 02:08:52.439000+00:00,2024-09-04 03:00:56.445000+00:00,3124,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1409451136, 1409451736, 1409452216, 1409452336, 1409452960, 1409453840, 1409454016]"
2409040354,C9.4,2024-09-04 03:33:20.449000+00:00,2024-09-04 04:46:08.459000+00:00,2024-09-04 03:33:20.449000+00:00,2024-09-04 04:46:08.459000+00:00,4368,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1409456624, 1409457240, 1409457616, 1409457840, 1409458456, 1409459056, 1409459416, 1409459656, 1409460264]"
2407270303,C8.3,2024-07-27 03:02:36.984000+00:00,2024-07-27 03:04:48.984000+00:00,2024-07-27 03:02:36.984000+00:00,2024-07-27 03:04:48.984000+00:00,132,6,['G0002'],[1406084696]
2408080228,C8.1,2024-08-08 02:18:03.667000+00:00,2024-08-08 03:30:11.675000+00:00,2024-08-08 02:18:03.667000+00:00,2024-08-08 03:30:11.675000+00:00,4328,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1407119072, 1407119416, 1407120152, 1407120752, 1407121216, 1407121352, 1407122320, 1407122920, 1407123016]"
2408050512,C6.7,2024-08-05 04:41:15.710000+00:00,2024-08-05 05:18:47.714000+00:00,2024-08-05 04:41:15.710000+00:00,2024-08-05 05:18:47.714000+00:00,2252,6,"['G0002', 'G0002', 'G0002', 'G0002']","[1406868264, 1406869192, 1406869216, 1406869792]"
2408040515,C6.1,2024-08-04 04:53:07.654000+00:00,2024-08-04 05:28:07.658000+00:00,2024-08-04 04:53:07.654000+00:00,2024-08-04 05:28:07.658000+00:00,2100,6,"['G0002', 'G0002', 'G0002', 'G0002']","[1406782776, 1406782816, 1406783376, 1406783976]"
2408130154,C6.0,2024-08-13 01:19:19.550000+00:00,2024-08-13 02:34:03.558000+00:00,2024-08-13 01:19:19.550000+00:00,2024-08-13 02:34:03.558000+00:00,4484,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1407548008, 1407548608, 1407549208, 1407549616, 1407549816, 1407550416, 1407551016, 1407551416, 1407551624]"
2409010541,C6.0,2024-09-01 05:14:20.582000+00:00,2024-09-01 05:51:36.586000+00:00,2024-09-01 05:14:20.582000+00:00,2024-09-01 05:51:36.586000+00:00,2236,6,"['G0002', 'G0002', 'G0002', 'G0002']","[1409203208, 1409203808, 1409203816, 1409204968]"
2408240344,C5.7,2024-08-24 03:03:23.401000+00:00,2024-08-24 04:21:51.409000+00:00,2024-08-24 03:03:23.401000+00:00,2024-08-24 04:21:51.409000+00:00,4708,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1408504352, 1408504952, 1408505416, 1408505552, 1408506160, 1408507048, 1408507216, 1408508056]"
2408170154,C5.1,2024-08-17 01:37:19.585000+00:00,2024-08-17 02:53:03.593000+00:00,2024-08-17 01:37:19.585000+00:00,2024-08-17 02:53:03.593000+00:00,4544,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1407894288, 1407894960, 1407895216, 1407895640, 1407896528, 1407897016, 1407897136, 1407897736, 1407898336]"
2408150631,C5.0,2024-08-15 06:15:51.798000+00:00,2024-08-15 06:54:19.806000+00:00,2024-08-15 06:15:51.798000+00:00,2024-08-15 06:54:19.806000+00:00,2308,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1407738160, 1407738616, 1407738760, 1407739368, 1407739968]"
2408110141,C4.8,2024-08-11 01:34:47.736000+00:00,2024-08-11 02:14:15.740000+00:00,2024-08-11 01:34:47.736000+00:00,2024-08-11 02:14:15.740000+00:00,2368,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1407375832, 1407376432, 1407376816, 1407377040, 1407377640]"
2407160353,C4.5,2024-07-16 03:43:32.363000+00:00,2024-07-16 04:20:36.367000+00:00,2024-07-16 03:43:32.363000+00:00,2024-07-16 04:20:36.367000+00:00,2224,6,"['G0002', 'G0002', 'G0002', 'G0002']","[1405136952, 1405137616, 1405137736, 1405138336]"
2408230749,C4.5,2024-08-23 07:48:15.574000+00:00,2024-08-23 07:50:19.574000+00:00,2024-08-23 07:48:15.574000+00:00,2024-08-23 07:50:19.574000+00:00,124,6,['G0002'],[1408434528]
2406110543,C4.2,2024-06-11 05:28:00.305000+00:00,2024-06-11 06:29:48.312000+00:00,2024-06-11 05:28:00.305000+00:00,2024-06-11 06:29:48.312000+00:00,3708,6,"['G0002', 'G0002']","[1402119016, 1402120816]"
2409100357,C4.0,2024-09-10 03:40:36.604000+00:00,2024-09-10 04:46:40.612000+00:00,2024-09-10 03:40:36.604000+00:00,2024-09-10 04:46:40.612000+00:00,3964,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1409975264, 1409975896, 1409976016, 1409976856, 1409977456, 1409977840, 1409978056, 1409978664]"
2408250147,C3.6,2024-08-25 01:28:59.448000+00:00,2024-08-25 02:06:27.452000+00:00,2024-08-25 01:28:59.448000+00:00,2024-08-25 02:06:27.452000+00:00,2248,6,"['G0002', 'G0002', 'G0002']","[1408584672, 1408585296, 1408586416]"
2408280523,C3.4,2024-08-28 05:19:20.047000+00:00,2024-08-28 05:30:36.049000+00:00,2024-08-28 05:19:20.047000+00:00,2024-08-28 05:30:36.049000+00:00,676,6,"['G0002', 'G0002']","[1408858136, 1408858216]"
2407100444,C3.0,2024-07-10 04:37:48.029000+00:00,2024-07-10 05:11:04.032000+00:00,2024-07-10 04:37:48.029000+00:00,2024-07-10 05:11:04.032000+00:00,1996,6,['G0002'],[1404622816]
2408160210,C3.0,2024-08-16 02:00:11.928000+00:00,2024-08-16 02:24:59.931000+00:00,2024-08-16 02:00:11.928000+00:00,2024-08-16 02:24:59.931000+00:00,1488,6,"['G0002', 'G0002', 'G0002']","[1407808856, 1407809344, 1407809944]"
2407230146,C2.8,2024-07-23 01:34:53.145000+00:00,2024-07-23 02:13:57.149000+00:00,2024-07-23 01:34:53.145000+00:00,2024-07-23 02:13:57.149000+00:00,2344,6,"['G0002', 'G0002', 'G0002', 'G0002']","[1405734136, 1405734736, 1405735216, 1405735952]"
2407230205,C2.8,2024-07-23 01:34:53.145000+00:00,2024-07-23 02:13:57.149000+00:00,2024-07-23 01:34:53.145000+00:00,2024-07-23 02:13:57.149000+00:00,2344,6,"['G0002', 'G0002', 'G0002', 'G0002']","[1405734136, 1405734736, 1405735216, 1405735952]"
2406170253,C2.7,2024-06-17 02:32:24.527000+00:00,2024-06-17 03:33:40.533000+00:00,2024-06-17 02:32:24.527000+00:00,2024-06-17 03:33:40.533000+00:00,3676,6,"['G0002', 'G0002']","[1402628416, 1402630216]"
2407180335,C2.7,2024-07-18 03:19:00.674000+00:00,2024-07-18 03:54:00.678000+00:00,2024-07-18 03:19:00.674000+00:00,2024-07-18 03:54:00.678000+00:00,2100,6,"['G0002', 'G0002', 'G0002', 'G0002']","[1405308184, 1405308616, 1405308784, 1405309384]"
2407230132,C2.6,2024-07-23 01:31:25.145000+00:00,2024-07-23 01:33:25.145000+00:00,2024-07-23 01:31:25.145000+00:00,2024-07-23 01:33:25.145000+00:00,120,6,['G0002'],[1405733536]
2409250645,C2.6,2024-09-25 06:23:21.839000+00:00,2024-09-25 07:02:25.844000+00:00,2024-09-25 06:23:21.839000+00:00,2024-09-25 07:02:25.844000+00:00,2344,6,"['G0002', 'G0002', 'G0002', 'G0002']","[1411280800, 1411281016, 1411281456, 1411282536]"
2408220233,C2.5,2024-08-22 02:12:39.683000+00:00,2024-08-22 02:51:59.685000+00:00,2024-08-22 02:12:39.683000+00:00,2024-08-22 02:51:59.685000+00:00,2360,6,"['G0002', 'G0002', 'G0002', 'G0002']","[1408328160, 1408328872, 1408329016, 1408329472]"
2409230330,C2.5,2024-09-23 03:09:01.786000+00:00,2024-09-23 04:18:25.794000+00:00,2024-09-23 03:09:01.786000+00:00,2024-09-23 04:18:25.794000+00:00,4164,6,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1411096544, 1411097184, 1411097416, 1411098040, 1411098640, 1411099216, 1411099336, 1411100056]"
2407040654,C2.4,2024-07-04 06:53:12.206000+00:00,2024-07-04 06:55:08.206000+00:00,2024-07-04 06:53:12.206000+00:00,2024-07-04 06:55:08.206000+00:00,116,6,['G0002'],[1404111296]
