flare_id,GOES_class,stix_start_UTC,stix_end_UTC,mwa_start_UTC,mwa_end_UTC,flare_duration_sec,overlap_percentage,projectids,obs_ids,obs_names,calibrator_obs_ids,calibrator_obs_names,calibrator_time_diff_hr
2311240345,C2.0,2023-11-24 03:22:41.365000+00:00,2023-11-24 04:11:05.371000+00:00,2023-11-24 03:22:41.365000+00:00,2023-11-24 04:11:05.371000+00:00,2904,100,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1384831216, 1384831456, 1384831696, 1384831936, 1384832176, 1384832416, 1384832656, 1384832896, 1384833136, 1384833376, 1384833616, 1384833856, 1384834096]","['Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_21_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_22_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_23_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_24_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_25_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_26_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_27_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_28_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_29_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_30_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_31_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_32_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_33_of_60']",[1384860616],"['Oberoi2023B_Cal_3C444_Ch[58,61,...,210,226]']",[8.17]
2209130333,C1.9,2022-09-13 03:32:16.026000+00:00,2022-09-13 03:43:36.028000+00:00,2022-09-13 03:32:16.026000+00:00,2022-09-13 03:43:36.028000+00:00,680,100,"['G0002', 'G0002', 'G0002']","[1347075016, 1347075312, 1347075608]","['Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_1_of_13', 'Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_2_of_13', 'Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_3_of_13']","[1347053416, 1347102016]","['Oberoi2022A_Cal_PKS0408-65_Ch[58,61,...,210,226]', 'Oberoi2022A_Cal_HerA_Ch[58,61,...,210,226]']","[6.0, 7.5]"
2209300615,C1.9,2022-09-30 06:13:24.328000+00:00,2022-09-30 06:22:20.329000+00:00,2022-09-30 06:13:24.328000+00:00,2022-09-30 06:22:20.329000+00:00,536,100,"['G0002', 'G0002', 'G0002']","[1348553488, 1348553784, 1348554080]","['Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_58_of_61', 'Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_59_of_61', 'Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_60_of_61']","[1348522216, 1348569080, 1348574416]","['Oberoi2022A_Cal_PKS0408-65_Ch[58,61,...,210,226]', 'Oberoi2022A_Cal_HerA_Ch[58,61,...,210,226]', 'Oberoi2022A_cal_3C444_Ch[101,104,...,182,187]']","[8.69, 4.33, 5.81]"
2307250343,C1.9,2023-07-25 03:42:20.202000+00:00,2023-07-25 03:47:00.203000+00:00,2023-07-25 03:42:20.202000+00:00,2023-07-25 03:47:00.203000+00:00,280,100,"['G0002', 'G0002']","[1374291736, 1374292032]","['Oberoi2023A_mid_Sun_Ch[101,104,...,182,187]_16_of_37', 'Oberoi2023A_mid_Sun_Ch[101,104,...,182,187]_17_of_37']","[1374273920, 1374274216, 1374314416, 1374314712]","['Oberoi2023A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2023A_Cal_PicA_Ch[101,104,...,182,187]', 'Oberoi2023A_Cal_CenA_Ch[58,61,...,210,226]', 'Oberoi2023A_Cal_CenA_Ch[101,104,...,182,187]']","[4.95, 4.87, 6.3, 6.38]"
2311280527,C1.9,2023-11-28 05:01:45.900000+00:00,2023-11-28 05:32:01.903000+00:00,2023-11-28 05:01:45.900000+00:00,2023-11-28 05:32:01.903000+00:00,1816,100,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1385182816, 1385183056, 1385183296, 1385183536, 1385183776, 1385184016, 1385184256, 1385184496, 1385184736]","['Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_46_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_47_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_48_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_49_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_50_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_51_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_52_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_53_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_54_of_60']","[1385152216, 1385206216]","['Oberoi2023B_Cal_HydA_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_3C444_Ch[58,61,...,210,226]']","[8.5, 6.5]"
2312260532,C1.9,2023-12-26 05:23:35.146000+00:00,2023-12-26 05:42:03.148000+00:00,2023-12-26 05:23:35.146000+00:00,2023-12-26 05:42:03.148000+00:00,1108,100,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1387603224, 1387603464, 1387603704, 1387603944, 1387604184, 1387604424]","['Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_43_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_44_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_45_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_46_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_47_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_48_of_67']","[1387571416, 1387571712, 1387625840, 1387626136]","['Oberoi2023B_Cal_HydA_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_HydA_Ch[75,76,...,160,161]', 'Oberoi2023B_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_3C444_Ch[75,76,...,160,161]']","[8.84, 8.75, 6.28, 6.36]"
2311270423,C1.8,2023-11-27 04:18:33.839000+00:00,2023-11-27 04:33:53.841000+00:00,2023-11-27 04:18:33.839000+00:00,2023-11-27 04:33:53.841000+00:00,920,100,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1385093776, 1385094016, 1385094256, 1385094496, 1385094736]","['Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_35_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_36_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_37_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_38_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_39_of_60']","[1385065816, 1385119816]","['Oberoi2023B_Cal_HydA_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_3C444_Ch[58,61,...,210,226]']","[7.77, 7.23]"
2209160352,C1.7,2022-09-16 03:44:23.581000+00:00,2022-09-16 04:08:27.584000+00:00,2022-09-16 03:44:23.581000+00:00,2022-09-16 04:08:27.584000+00:00,1444,100,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1347334936, 1347335176, 1347335416, 1347335656, 1347335896, 1347336136, 1347336376]","['Oberoi2022A_mid_Sun_Ch113_2_of_5', 'Oberoi2022A_mid_Sun_Ch152_2_of_5', 'Oberoi2022A_mid_Sun_Ch182_2_of_5', 'Oberoi2022A_mid_Sun_Ch113_3_of_5', 'Oberoi2022A_mid_Sun_Ch152_3_of_5', 'Oberoi2022A_mid_Sun_Ch182_3_of_5', 'Oberoi2022A_mid_Sun_Ch113_4_of_5']","[1347309920, 1347313520, 1347359056, 1347359296, 1347359536, 1347359776]","['Oberoi2022A_Cal_PKS0408-65_Ch[58,61,...,210,226]', 'Oberoi2022A_Cal_PKS0408-65_Ch[58,61,...,210,226]', 'Oberoi2022A_Cal_HerA_Ch113', 'Oberoi2022A_Cal_HerA_Ch152', 'Oberoi2022A_Cal_HerA_Ch182', 'Oberoi2022A_Cal_HerA_Ch[58,61,...,210,226]']","[6.95, 5.95, 6.7, 6.77, 6.83, 6.9]"
2209060350,C1.6,2022-09-06 03:31:12.774000+00:00,2022-09-06 04:04:56.777000+00:00,2022-09-06 03:31:12.774000+00:00,2022-09-06 04:04:56.777000+00:00,2024,100,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1346470216, 1346470456, 1346470696, 1346470936, 1346471176, 1346471416, 1346471656, 1346471896, 1346472136]","['Oberoi2022A_mid_Sun_Ch113_1_of_10', 'Oberoi2022A_mid_Sun_Ch152_1_of_10', 'Oberoi2022A_mid_Sun_Ch182_1_of_10', 'Oberoi2022A_mid_Sun_Ch113_2_of_10', 'Oberoi2022A_mid_Sun_Ch152_2_of_10', 'Oberoi2022A_mid_Sun_Ch182_2_of_10', 'Oberoi2022A_mid_Sun_Ch113_3_of_10', 'Oberoi2022A_mid_Sun_Ch152_3_of_10', 'Oberoi2022A_mid_Sun_Ch182_3_of_10']","[1346449520, 1346449760, 1346450000, 1346450240, 1346494816, 1346495056, 1346495296, 1346495536]","['Oberoi2022A_Cal_PicA_Ch113', 'Oberoi2022A_Cal_PicA_Ch152', 'Oberoi2022A_Cal_PicA_Ch182', 'Oberoi2022A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2022A_Cal_HerA_Ch113', 'Oberoi2022A_Cal_HerA_Ch152', 'Oberoi2022A_Cal_HerA_Ch182', 'Oberoi2022A_Cal_HerA_Ch[58,61,...,210,226]']","[5.75, 5.68, 5.62, 5.55, 6.83, 6.9, 6.97, 7.03]"
2307250530,C1.5,2023-07-25 05:29:12.213000+00:00,2023-07-25 05:32:08.213000+00:00,2023-07-25 05:29:12.213000+00:00,2023-07-25 05:32:08.213000+00:00,176,100,"['G0002', 'G0002']","[1374297952, 1374298248]","['Oberoi2023A_mid_Sun_Ch[101,104,...,182,187]_37_of_37', 'Oberoi2023A_rest_Sun_Ch[58,61,...,210,226]_1_of_37']","[1374273920, 1374274216, 1374314416, 1374314712]","['Oberoi2023A_Cal_PicA_Ch[58,61,...,210,226]', 'Oberoi2023A_Cal_PicA_Ch[101,104,...,182,187]', 'Oberoi2023A_Cal_CenA_Ch[58,61,...,210,226]', 'Oberoi2023A_Cal_CenA_Ch[101,104,...,182,187]']","[6.68, 6.59, 4.57, 4.66]"
2312290139,C1.5,2023-12-29 01:37:07.185000+00:00,2023-12-29 01:43:03.186000+00:00,2023-12-29 01:37:07.185000+00:00,2023-12-29 01:43:03.186000+00:00,356,100,"['G0002', 'G0002']","[1387848976, 1387849216]","['Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_10_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_11_of_23']","[1387830616, 1387830912, 1387885040, 1387885336]","['Oberoi2023B_Cal_HydA_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_HydA_Ch[75,76,...,160,161]', 'Oberoi2023B_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_3C444_Ch[75,76,...,160,161]']","[5.1, 5.02, 10.02, 10.1]"
2311260322,C1.4,2023-11-26 03:19:01.677000+00:00,2023-11-26 03:32:29.679000+00:00,2023-11-26 03:19:01.677000+00:00,2023-11-26 03:32:29.679000+00:00,808,100,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1385003776, 1385004016, 1385004256, 1385004496, 1385004736]","['Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_20_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_21_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_22_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_23_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_24_of_60']","[1384979416, 1385033416]","['Oberoi2023B_Cal_HydA_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_3C444_Ch[58,61,...,210,226]']","[6.77, 8.23]"
2209300515,A,2022-09-30 05:13:48.322000+00:00,2022-09-30 05:18:52.322000+00:00,2022-09-30 05:13:48.322000+00:00,2022-09-30 05:18:52.322000+00:00,304,100,"['G0002', 'G0002']","[1348549936, 1348550232]","['Oberoi2022A_reg_Sun_Ch[101,104,...,182,187]', 'Oberoi2022A_reg_Sun_Ch[101,104,...,182,187]']","[1348522216, 1348569080, 1348574416]","['Oberoi2022A_Cal_PKS0408-65_Ch[58,61,...,210,226]', 'Oberoi2022A_Cal_HerA_Ch[58,61,...,210,226]', 'Oberoi2022A_cal_3C444_Ch[101,104,...,182,187]']","[7.7, 5.32, 6.8]"
2209290444,,2022-09-29 04:43:44.166000+00:00,2022-09-29 04:45:16.166000+00:00,2022-09-29 04:43:44.166000+00:00,2022-09-29 04:45:16.166000+00:00,92,100,['G0002'],[1348461760],"['Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_40_of_61']","[1348435816, 1348482616]","['Oberoi2022A_Cal_PKS0408-65_Ch[58,61,...,210,226]', 'Oberoi2022A_Cal_HerA_Ch[58,61,...,210,226]']","[7.21, 5.79]"
2209300438,,2022-09-30 04:35:12.317000+00:00,2022-09-30 05:10:52.321000+00:00,2022-09-30 04:35:12.317000+00:00,2022-09-30 05:10:52.321000+00:00,2140,100,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1348547568, 1348547864, 1348548160, 1348548456, 1348548752, 1348549048, 1348549344, 1348549640]","['Oberoi2022A_reg_Sun_Ch[101,104,...,182,187]', 'Oberoi2022A_reg_Sun_Ch[101,104,...,182,187]', 'Oberoi2022A_reg_Sun_Ch[101,104,...,182,187]', 'Oberoi2022A_reg_Sun_Ch[101,104,...,182,187]', 'Oberoi2022A_reg_Sun_Ch[101,104,...,182,187]', 'Oberoi2022A_reg_Sun_Ch[101,104,...,182,187]', 'Oberoi2022A_reg_Sun_Ch[101,104,...,182,187]', 'Oberoi2022A_reg_Sun_Ch[101,104,...,182,187]']","[1348522216, 1348569080, 1348574416]","['Oberoi2022A_Cal_PKS0408-65_Ch[58,61,...,210,226]', 'Oberoi2022A_Cal_HerA_Ch[58,61,...,210,226]', 'Oberoi2022A_cal_3C444_Ch[101,104,...,182,187]']","[7.04, 5.98, 7.46]"
2209300555,,2022-09-30 05:48:36.325000+00:00,2022-09-30 06:02:36.327000+00:00,2022-09-30 05:48:36.325000+00:00,2022-09-30 06:02:36.327000+00:00,840,100,"['G0002', 'G0002', 'G0002', 'G0002']","[1348552008, 1348552304, 1348552600, 1348552896]","['Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_53_of_61', 'Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_54_of_61', 'Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_55_of_61', 'Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_56_of_61']","[1348522216, 1348569080, 1348574416]","['Oberoi2022A_Cal_PKS0408-65_Ch[58,61,...,210,226]', 'Oberoi2022A_Cal_HerA_Ch[58,61,...,210,226]', 'Oberoi2022A_cal_3C444_Ch[101,104,...,182,187]']","[8.28, 4.74, 6.22]"
2411240630,C5.7,2024-11-24 06:29:57.656000+00:00,2024-11-24 06:32:01.657000+00:00,2024-11-24 06:29:57.656000+00:00,2024-11-24 06:32:01.657000+00:00,124,99,['G0002'],[1416465016],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2312260500,C4.5,2023-12-26 04:56:27.143000+00:00,2023-12-26 05:10:23.144000+00:00,2023-12-26 04:56:27.143000+00:00,2023-12-26 05:10:23.144000+00:00,836,99,"['G0002', 'G0002', 'G0002', 'G0002']","[1387601784, 1387602024, 1387602264, 1387602504]","['Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_37_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_38_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_39_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_40_of_67']","[1387571416, 1387571712, 1387625840, 1387626136]","['Oberoi2023B_Cal_HydA_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_HydA_Ch[75,76,...,160,161]', 'Oberoi2023B_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_3C444_Ch[75,76,...,160,161]']","[8.44, 8.35, 6.68, 6.76]"
2312210217,C4.0,2023-12-21 02:14:18.651000+00:00,2023-12-21 02:32:38.653000+00:00,2023-12-21 02:14:18.651000+00:00,2023-12-21 02:32:38.653000+00:00,1100,99,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1387159936, 1387160176, 1387160416, 1387160656, 1387160896, 1387161144]","['Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_19_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_20_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_21_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_22_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_23_of_23', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_1_of_67']","[1387139416, 1387139712, 1387193840]","['Oberoi2023B_Cal_HydA_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_HydA_Ch[75,76,...,160,161]', 'Oberoi2023B_Cal_3C444_Ch[58,61,...,210,226]']","[5.7, 5.62, 9.42]"
2406050445,C3.6,2024-06-05 04:42:00.860000+00:00,2024-06-05 04:53:04.861000+00:00,2024-06-05 04:42:00.860000+00:00,2024-06-05 04:53:04.861000+00:00,664,99,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1401597736, 1401597856, 1401597976, 1401598096, 1401598216, 1401598336]","['Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]_82_of_135', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]_83_of_135', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]_84_of_135', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]_85_of_135', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]_86_of_135', 'Oberoi2024A_reg_Sun_Ch[58,61,...,210,226]_87_of_135']","[1401574520, 1401575056, 1401616456, 1401619160]","['Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]', 'Oberoi2024A_Cal_HydA_Ch[58,61,...,210,226]']","[6.45, 6.3, 5.2, 5.95]"
2311250523,C2.0,2023-11-25 04:52:57.532000+00:00,2023-11-25 05:41:53.536000+00:00,2023-11-25 04:52:57.532000+00:00,2023-11-25 05:41:53.536000+00:00,2936,99,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1384923136, 1384923376, 1384923616, 1384923856, 1384924096, 1384924336, 1384924576, 1384924816, 1384925056, 1384925296, 1384925536, 1384925776, 1384926016]","['Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_44_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_45_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_46_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_47_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_48_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_49_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_50_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_51_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_52_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_53_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_54_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_55_of_60', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_56_of_60']","[1384893016, 1384947016]","['Oberoi2023B_Cal_HydA_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_3C444_Ch[58,61,...,210,226]']","[8.37, 6.63]"
2312250314,C1.9,2023-12-25 03:10:43.177000+00:00,2023-12-25 03:22:47.178000+00:00,2023-12-25 03:10:43.177000+00:00,2023-12-25 03:22:47.178000+00:00,724,99,"['G0002', 'G0002', 'G0002', 'G0002']","[1387508904, 1387509144, 1387509384, 1387509624]","['Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_10_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_11_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_12_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_13_of_67']","[1387485016, 1387485312, 1387539440, 1387539736]","['Oberoi2023B_Cal_HydA_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_HydA_Ch[75,76,...,160,161]', 'Oberoi2023B_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_3C444_Ch[75,76,...,160,161]']","[6.64, 6.55, 8.48, 8.56]"
2312240235,C1.8,2023-12-24 02:11:35.015000+00:00,2023-12-24 02:59:51.021000+00:00,2023-12-24 02:11:35.015000+00:00,2023-12-24 02:59:51.021000+00:00,2896,99,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1387418896, 1387419136, 1387419376, 1387419616, 1387419856, 1387420096, 1387420344, 1387420584, 1387420824, 1387421064, 1387421304, 1387421544, 1387421784]","['Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_18_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_19_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_20_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_21_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_22_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_23_of_23', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_1_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_2_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_3_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_4_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_5_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_6_of_67', 'Oberoi2023B_reg_Sun_Ch[58,61,...,210,226]_7_of_67']","[1387398616, 1387398912, 1387453040, 1387453336]","['Oberoi2023B_Cal_HydA_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_HydA_Ch[75,76,...,160,161]', 'Oberoi2023B_Cal_3C444_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_3C444_Ch[75,76,...,160,161]']","[5.63, 5.55, 9.48, 9.57]"
2312220109,C8.1,2023-12-22 00:57:54.698000+00:00,2023-12-22 01:56:50.705000+00:00,2023-12-22 00:57:54.698000+00:00,2023-12-22 01:56:50.705000+00:00,3536,96,"['G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002', 'G0002']","[1387242016, 1387242256, 1387242496, 1387242736, 1387242976, 1387243216, 1387243456, 1387243696, 1387243936, 1387244176, 1387244416, 1387244656, 1387244896, 1387245136, 1387245376]","['Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_1_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_2_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_3_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_4_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_5_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_6_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_7_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_8_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_9_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_10_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_11_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_12_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_13_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_14_of_23', 'Oberoi2023B_reg_Sun_Ch[75,76,...,160,161]_15_of_23']","[1387225816, 1387226112, 1387280240]","['Oberoi2023B_Cal_HydA_Ch[58,61,...,210,226]', 'Oberoi2023B_Cal_HydA_Ch[75,76,...,160,161]', 'Oberoi2023B_Cal_3C444_Ch[58,61,...,210,226]']","[4.5, 4.42, 10.62]"
2411240430,C4.0,2024-11-24 04:29:53.643000+00:00,2024-11-24 04:31:29.643000+00:00,2024-11-24 04:29:53.643000+00:00,2024-11-24 04:31:29.643000+00:00,96,95,['G0002'],[1416457816],"['Oberoi2024B_Sun_Ch[58,61,...,210,226]']",[],[],[]
2209300236,C1.6,2022-09-30 02:35:32.305000+00:00,2022-09-30 02:39:12.305000+00:00,2022-09-30 02:35:32.305000+00:00,2022-09-30 02:39:12.305000+00:00,220,95,['G0002'],[1348540464],"['Oberoi2022A_reg_Sun_Ch[58,61,...,210,226]_14_of_61']","[1348522216, 1348569080, 1348574416]","['Oberoi2022A_Cal_PKS0408-65_Ch[58,61,...,210,226]', 'Oberoi2022A_Cal_HerA_Ch[58,61,...,210,226]', 'Oberoi2022A_cal_3C444_Ch[101,104,...,182,187]']","[5.07, 7.95, 9.43]"
